Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,Airline,AirTime,ArrDelay,DepDelay,Dest,Distance,TaxiIn,TaxiOut
6,8,7,2252,2204,26,2337,United,66,49,48,BOS,413,6,22
6,8,7,1015,838,1144,1010,United,67,94,97,MHT,418,11,11
6,8,7,1243,1225,1413,1400,United,68,13,18,BOS,413,7,15
6,8,7,755,645,926,836,Southwest,71,50,70,ATL,533,9,11
6,8,7,1702,1645,1905,1826,United,72,39,17,BOS,413,8,43
6,8,7,1110,1100,1250,1247,Delta,77,3,10,ATL,533,8,15
6,8,7,2123,1709,2302,1854,United,82,248,254,SAV,515,4,13
6,8,7,1516,1420,1703,1534,United,82,89,56,ORD,589,4,81
6,8,7,2138,2020,2216,2115,Southwest,83,61,78,MDW,577,7,8
6,8,7,1710,1644,1820,1739,United,83,41,26,HSV,595,4,43
6,8,7,2234,2159,21,2344,United,84,37,35,SAV,515,6,17
6,8,7,1732,1723,1820,1826,United,85,-6,9,BHM,638,6,17
6,8,7,1829,1654,1935,1820,United,85,75,95,ORD,589,10,31
6,8,7,1854,1745,1940,1845,Southwest,86,55,69,MDW,577,5,15
6,8,7,857,835,1041,1036,United,86,5,22,JAX,631,5,13
6,8,7,1540,1300,1625,1350,Southwest,87,155,160,MDW,577,7,11
6,8,7,1700,1220,1756,1325,United,87,271,280,ORD,589,3,26
6,8,7,1726,1642,1949,1847,United,89,62,44,JAX,631,4,50
6,8,7,2107,1825,2159,1951,United,91,128,162,ORD,589,8,13
6,8,7,2334,2205,44,2307,United,97,97,89,SPI,657,5,28
6,8,7,1951,1940,2156,2154,United,98,2,11,MCO,758,3,24
6,8,7,1148,1134,1349,1349,Southwest,103,0,14,MCO,758,7,11
6,8,7,859,825,1104,1041,United,104,23,34,TPA,810,6,15
6,8,7,1604,1540,1705,1635,Southwest,105,30,24,MDW,577,5,11
6,8,7,1849,1840,2101,2100,Southwest,119,1,9,TPA,810,4,9
6,8,7,1806,1745,2029,2009,United,119,20,21,TPA,810,4,20
6,8,7,1801,1755,2032,2036,United,125,-4,6,FLL,901,5,21
6,8,7,4,2158,143,2259,United,134,164,126,ORD,589,9,16
6,8,7,2350,1859,139,2104,United,150,275,291,OKC,1136,5,14
6,8,7,2152,2020,2338,2220,American,153,78,92,DFW,1172,4,9
6,8,7,2053,1701,2303,1917,United,154,226,232,IAH,1190,10,26
6,8,7,1736,1724,1958,1910,Delta,157,48,12,MSP,908,7,38
6,8,7,2107,1855,2327,2114,United,159,133,132,AUS,1297,20,21
6,8,7,956,840,1207,1052,United,160,75,76,IAH,1190,11,20
6,8,7,1819,1725,2029,1953,United,164,36,54,IAH,1190,10,16
6,8,7,928,847,1133,1058,United,164,35,41,AUS,1297,7,14
6,8,7,1946,1724,2150,1915,United,199,155,142,DEN,1452,10,35
6,8,7,1514,1440,1703,1622,United,202,41,34,DEN,1452,9,18
6,8,7,1945,1930,2207,2129,United,213,38,15,DEN,1452,22,27
6,8,7,1903,1735,2106,1938,United,222,88,88,ABQ,1628,5,16
6,8,7,1841,1815,2036,2036,United,282,0,26,SAN,2253,2,11
6,8,7,1744,1735,2005,1951,United,294,14,9,LAX,2288,5,22
6,8,7,1508,1500,1729,1710,American,300,19,8,LAX,2288,5,16
6,8,7,1002,919,1223,1140,United,301,43,43,LAX,2288,9,11
6,8,7,1736,1645,2030,1914,United,319,76,51,LAX,2288,7,28
6,8,7,11,2159,301,35,United,331,146,132,SFO,2419,6,13
6,8,7,1942,1904,2245,2143,United,340,62,38,SMF,2358,3,20
6,8,7,1518,1443,1827,1720,United,343,67,35,SFO,2419,6,20
6,8,7,1626,1620,1937,1903,United,346,34,6,SFO,2419,7,18
6,8,7,1728,1720,2049,2003,United,358,46,8,SFO,2419,5,18
6,8,7,1958,1950,2352,2237,United,363,75,8,SFO,2419,6,45
6,8,7,1801,1738,2151,2025,United,365,86,23,SJC,2400,6,39
6,9,1,1,2215,50,2309,United,23,101,106,MDT,94,6,20
6,9,1,1319,1219,1402,1317,United,25,45,60,MDT,94,4,14
6,9,1,928,826,1019,924,United,27,55,62,MDT,94,3,21
6,9,1,1954,1731,2041,1834,United,32,127,143,ROA,177,3,12
6,9,1,1726,1700,1830,1806,United,33,24,26,PIT,183,5,26
6,9,1,1938,1813,2028,1929,United,35,59,85,ORF,157,5,10
6,9,1,1321,1243,1417,1346,United,35,31,38,ROA,177,3,18
6,9,1,1521,1515,1615,1621,United,37,-6,6,ORF,157,5,12
6,9,1,1553,1457,1659,1608,United,41,51,56,RDU,224,5,20
6,9,1,1945,1920,2058,2100,United,45,-2,25,EWR,213,10,18
6,9,1,838,818,954,939,United,45,15,20,ROC,289,6,25
6,9,1,2220,2203,2331,2321,United,46,10,17,CLE,288,5,20
6,9,1,1823,1723,1958,1848,United,49,70,60,CLE,288,4,42
6,9,1,847,830,1017,946,United,50,31,17,CLE,288,4,36
6,9,1,1937,1722,2055,1855,United,50,120,135,CLT,321,15,13
6,9,1,1543,1443,1742,1550,United,51,112,60,EWR,213,8,60
6,9,1,938,856,1056,1025,United,51,31,42,CLT,321,3,24
6,9,1,1115,1040,1230,1200,United,52,30,35,CLT,321,10,13
6,9,1,908,855,1016,1014,United,52,2,13,BDL,326,4,12
6,9,1,1803,1719,1926,1848,United,54,38,44,BDL,326,4,25
6,9,1,2255,2154,10,2330,United,57,40,61,MYR,372,4,14
6,9,1,1600,1440,1723,1559,United,58,84,80,BDL,326,4,21
6,9,1,2400,2105,114,2231,United,58,163,175,CAE,401,2,14
6,9,1,1331,1230,1446,1355,United,58,51,61,GSP,383,3,14
6,9,1,2150,1714,2308,1852,United,58,256,276,PVD,372,4,16
6,9,1,1246,1233,1405,1402,United,59,3,13,CAE,401,3,17
6,9,1,2246,2158,5,2324,United,59,41,48,CAE,401,4,16
6,9,1,2339,2159,59,2332,United,60,87,100,BOS,413,6,14
6,9,1,920,821,1049,950,United,61,59,59,CAE,401,3,25
6,9,1,2300,2205,35,2343,United,61,52,55,MHT,418,8,26
6,9,1,1948,1845,2107,2026,United,62,41,63,BOS,413,4,13
6,9,1,1244,1228,1423,1406,Delta,66,17,16,DTW,383,10,23
6,9,1,1529,1418,1658,1559,United,68,59,71,BOS,413,4,17
6,9,1,1319,1232,1448,1348,United,72,60,47,CLE,288,4,13
6,9,1,1700,1650,1839,1829,United,72,10,10,PWM,494,4,23
6,9,1,1556,1505,1728,1657,Southwest,76,31,51,ATL,533,5,11
6,9,1,2337,2159,113,2344,United,77,89,98,SAV,515,4,15
6,9,1,1831,1658,2010,1848,Southwest,77,82,93,ATL,533,7,15
6,9,1,1109,1100,1242,1247,Delta,77,-5,9,ATL,533,6,10
6,9,1,1642,1610,1913,1808,Delta,77,65,32,DTW,383,13,61
6,9,1,2113,1952,2302,2144,Delta,78,78,81,ATL,533,12,19
6,9,1,1232,1222,1427,1404,United,83,23,10,SAV,515,3,29
6,9,1,1435,1423,1518,1537,United,83,-19,12,ORD,589,5,15
6,9,1,1519,1220,1558,1315,United,84,163,179,HSV,595,5,10
6,9,1,1744,1644,1834,1739,United,86,55,60,HSV,595,4,20
6,9,1,1900,1826,1955,1952,United,86,3,34,ORD,589,5,24
6,9,1,1731,1723,1840,1826,United,89,14,8,BHM,638,3,37
6,9,1,1245,1220,1432,1421,United,91,11,25,JAX,631,5,11
6,9,1,910,845,1107,1046,United,92,21,25,JAX,631,3,22
6,9,1,1716,1645,1921,1850,United,96,31,31,JAX,631,4,25
6,9,1,2212,2205,2309,2307,United,97,2,7,SPI,657,4,16
6,9,1,1736,1713,1846,1839,United,99,7,23,ORD,589,8,23
6,9,1,1801,1751,2004,2010,Southwest,104,-6,10,MCO,758,5,14
6,9,1,1422,1410,1628,1615,Southwest,107,13,12,MCO,758,7,12
6,9,1,1848,1840,2103,2100,Southwest,109,3,8,TPA,810,9,17
6,9,1,1742,1724,1927,1910,Delta,122,17,18,MSP,908,6,37
6,9,1,1356,1237,1629,1451,United,129,98,79,MCO,758,13,11
6,9,1,224,2156,355,2336,United,135,259,268,MCI,926,3,13
6,9,1,1115,1055,1259,1255,American,149,4,20,DFW,1172,5,10
6,9,1,2003,1858,2206,2103,United,156,63,65,OKC,1136,6,21
6,9,1,1807,1725,2007,1953,United,157,14,42,IAH,1190,7,16
6,9,1,901,840,1119,1052,United,157,27,21,IAH,1190,14,27
6,9,1,2145,2020,2352,2220,American,162,92,85,DFW,1172,6,19
6,9,1,1451,1440,1622,1622,United,187,0,11,DEN,1452,9,15
6,9,1,2055,1930,2230,2129,United,198,61,85,DEN,1452,7,10
6,9,1,830,816,1216,1207,United,202,9,14,SJU,1571,4,20
6,9,1,1636,1628,1830,1810,United,209,20,8,DEN,1452,13,12
6,9,1,1612,1440,1824,1653,United,293,91,92,SAN,2253,3,16
6,9,1,1801,1740,2040,1956,United,297,44,21,LAX,2288,7,35
6,9,1,1553,1500,1818,1710,American,299,68,53,LAX,2288,9,17
6,9,1,1003,920,1234,1130,American,303,64,43,LAX,2288,9,19
6,9,1,2200,2153,30,18,United,304,12,7,LAX,2288,3,23
6,9,1,1459,1451,1732,1716,United,305,16,8,LAX,2288,14,14
6,9,1,2045,1906,2311,2145,United,310,86,99,SMF,2358,6,10
6,9,1,1843,1830,2109,2051,United,310,18,13,SAN,2253,3,13
6,9,1,921,915,1158,1152,United,315,6,6,SFO,2419,7,15
6,9,1,1643,1624,1922,1911,United,325,11,19,SFO,2419,4,10
6,9,1,2033,1950,2312,2237,United,326,35,43,SFO,2419,3,10
6,9,1,1000,823,1252,1104,United,337,108,97,SEA,2306,4,11
6,10,2,2239,2215,2355,2309,United,25,46,24,MDT,94,4,47
6,10,2,900,818,957,926,United,30,31,42,PHL,134,5,22
6,10,2,1757,1731,1917,1834,United,32,43,26,ROA,177,7,41
6,10,2,1306,1243,1401,1346,United,34,15,23,ROA,177,6,15
6,10,2,2054,1700,2152,1806,United,36,226,234,PIT,183,5,17
6,10,2,1320,1222,1512,1328,United,37,104,58,ORF,157,4,71
6,10,2,2115,1710,2229,1823,United,38,246,245,PHL,134,6,30
6,10,2,1543,1515,1643,1621,United,41,22,28,ORF,157,6,13
6,10,2,827,818,931,939,United,44,-8,9,ROC,289,6,14
6,10,2,138,2203,244,2321,United,48,203,215,CLE,288,6,12
6,10,2,2039,1723,2146,1848,United,49,178,196,CLE,288,6,12
6,10,2,941,856,1053,1025,United,53,28,45,CLT,321,3,16
6,10,2,2239,2156,15,2320,United,54,55,43,CLT,321,4,38
6,10,2,156,2154,310,2330,United,56,220,242,MYR,372,5,13
6,10,2,2223,2105,20,2231,United,57,109,78,CAE,401,3,57
6,10,2,6,2159,146,2332,United,57,134,127,BOS,413,4,39
6,10,2,23,2158,140,2324,United,59,136,145,CAE,401,3,15
6,10,2,1915,1714,2105,1852,United,59,133,121,PVD,372,8,43
6,10,2,1906,1645,2022,1826,United,61,116,141,BOS,413,4,11
6,10,2,850,838,1038,1010,United,62,28,12,MHT,418,7,39
6,10,2,1309,1225,1431,1400,United,62,31,44,BOS,413,6,14
6,10,2,1240,1233,1403,1402,United,64,1,7,CAE,401,2,17
6,10,2,1941,1650,2119,1829,United,67,170,171,PWM,494,2,29
6,10,2,2046,1952,17,2144,Delta,72,153,54,ATL,533,8,131
6,10,2,34,2159,226,2344,United,74,162,155,SAV,515,3,35
6,10,2,2144,2033,1,2220,Southwest,74,101,71,ATL,533,9,54
6,10,2,958,835,1143,1024,United,77,79,83,ATL,533,4,24
6,10,2,835,750,1006,932,United,81,34,45,SAV,515,2,8
6,10,2,2237,2020,2325,2115,Southwest,84,130,137,MDW,577,6,18
6,10,2,2126,1644,2218,1739,United,86,279,282,HSV,595,5,21
6,10,2,1934,1826,2119,1952,United,86,87,68,ORD,589,4,75
6,10,2,1255,1220,1335,1315,United,87,20,35,HSV,595,4,9
6,10,2,845,836,935,939,United,87,-4,9,ORD,589,4,19
6,10,2,1842,1540,2107,1635,Southwest,88,272,182,MDW,577,5,112
6,10,2,1312,1300,1356,1350,Southwest,88,6,12,MDW,577,4,12
6,10,2,1551,1222,1739,1404,United,88,215,209,SAV,515,6,14
6,10,2,2218,1745,2317,1845,Southwest,89,272,273,MDW,577,5,25
6,10,2,1755,1658,2147,1848,Southwest,90,179,57,ATL,533,14,128
6,10,2,2254,2200,2400,2301,United,91,59,54,ORD,589,4,31
6,10,2,2145,1723,2333,1826,United,92,307,262,BHM,638,5,71
6,10,2,1730,1645,1945,1850,United,93,55,45,JAX,631,6,36
6,10,2,5,2205,59,2307,United,94,112,120,SPI,657,4,16
6,10,2,936,845,1131,1046,United,96,45,51,JAX,631,3,16
6,10,2,2310,2150,131,2359,United,104,92,80,MCO,758,7,30
6,10,2,706,700,908,905,Southwest,106,3,6,MCO,758,7,9
6,10,2,2130,1840,33,2100,Southwest,106,213,170,TPA,810,5,72
6,10,2,1811,1745,2354,1959,United,109,235,26,MCO,758,4,230
6,10,2,1452,1441,1701,1655,United,111,6,11,MCO,758,6,12
6,10,2,1420,1410,1637,1615,Southwest,115,22,10,MCO,758,8,14
6,10,2,1833,1751,2101,2010,Southwest,115,51,42,MCO,758,7,26
6,10,2,2330,2156,102,2336,United,122,86,94,MCI,926,9,21
6,10,2,1810,1745,2121,2009,United,131,72,25,TPA,810,4,56
6,10,2,1934,1724,2139,1910,Delta,134,149,130,MSP,908,6,45
6,10,2,2127,1725,49,1953,United,156,296,242,IAH,1190,11,95
6,10,2,2123,1858,27,2103,United,156,204,145,OKC,1136,7,81
6,10,2,2115,2020,17,2220,American,158,117,55,DFW,1172,5,79
6,10,2,939,905,1139,1105,American,162,34,34,DFW,1172,8,10
6,10,2,915,847,1134,1058,United,165,36,28,AUS,1297,19,15
6,10,2,952,840,1218,1052,United,183,86,72,IAH,1190,7,16
6,10,2,1758,1724,1950,1915,United,192,35,34,DEN,1452,7,33
6,10,2,2132,1930,15,2129,United,196,166,122,DEN,1452,9,78
6,10,2,1757,1628,2154,1810,United,200,224,89,DEN,1452,8,149
6,10,2,1638,1440,1931,1622,United,202,189,118,DEN,1452,9,82
6,10,2,945,936,1132,1121,United,207,11,9,DEN,1452,6,14
6,10,2,2034,1818,2255,2002,United,265,173,136,PHX,1956,5,51
6,10,2,1927,1716,2204,1905,American,271,179,131,PHX,1956,9,57
6,10,2,1909,1735,2134,1945,United,287,109,94,LAS,2066,7,31
6,10,2,2111,1735,8,2019,United,290,229,216,SEA,2306,3,64
6,10,2,1916,1740,2226,1956,United,292,150,96,LAX,2288,5,73
6,10,2,1852,1830,2140,2051,United,298,49,22,SAN,2253,5,45
6,10,2,1822,1800,2313,2015,American,299,178,22,LAX,2288,4,168
6,10,2,1915,1818,16,2053,United,301,203,57,PDX,2327,4,176
6,10,2,1639,1228,2145,1445,United,304,420,251,LAX,2288,13,169
6,10,2,622,610,855,822,United,304,33,12,LAX,2288,14,15
6,10,2,1751,1650,2132,1915,United,305,137,61,LAX,2288,6,90
6,10,2,2319,1905,152,2130,United,306,262,254,LAX,2288,4,23
6,10,2,1513,1500,1740,1710,American,306,30,13,LAX,2288,5,16
6,10,2,1515,1451,1739,1716,United,307,23,24,LAX,2288,6,11
6,10,2,1231,1221,1506,1457,United,316,9,10,SEA,2306,6,13
6,10,2,2108,1906,6,2145,United,328,141,122,SMF,2358,5,25
6,10,2,1830,1720,2222,2003,United,332,139,70,SFO,2419,7,73
6,10,2,39,2153,344,18,United,334,206,166,LAX,2288,10,21
6,10,2,2222,2154,153,34,United,341,79,28,SFO,2419,6,44
6,10,2,2026,1950,3,2237,United,343,86,36,SFO,2419,5,49
6,10,2,1748,1738,11,2025,United,345,226,10,SJC,2400,6,212
6,10,2,1541,1440,1858,1721,United,355,97,61,SFO,2419,7,15
6,11,3,1914,1731,2009,1834,United,32,95,103,ROA,177,3,20
6,11,3,1242,1222,1334,1328,United,35,6,20,ORF,157,5,12
6,11,3,1524,1515,1630,1621,United,36,9,9,ORF,157,4,26
6,11,3,911,700,1027,814,United,37,133,131,EWR,213,23,16
6,11,3,1242,1235,1339,1346,United,38,-7,7,RDU,224,5,14
6,11,3,2124,1915,2235,2055,United,39,100,129,EWR,213,7,25
6,11,3,1524,1443,1733,1550,United,39,103,41,EWR,213,7,83
6,11,3,843,836,949,948,United,43,1,7,RDU,224,7,16
6,11,3,837,830,955,946,United,47,9,7,CLE,288,8,23
6,11,3,1955,1804,2155,1924,United,47,151,111,CLT,321,12,61
6,11,3,1948,1722,2147,1855,United,48,172,146,CLT,321,5,66
6,11,3,1304,1232,1408,1348,United,49,20,32,CLE,288,3,12
6,11,3,705,645,821,805,United,50,16,20,CLE,288,5,21
6,11,3,2220,2203,2352,2321,United,50,31,17,CLE,288,4,38
6,11,3,1731,1723,1859,1848,United,53,11,8,CLE,288,2,33
6,11,3,912,855,1025,1014,United,54,11,17,BDL,326,7,12
6,11,3,2235,2154,2355,2330,United,55,25,41,MYR,372,3,22
6,11,3,109,2158,218,2324,United,57,174,191,CAE,401,3,9
6,11,3,1300,1227,1429,1356,United,57,33,33,MYR,372,3,29
6,11,3,1343,1233,1457,1402,United,59,55,70,CAE,401,3,12
6,11,3,2215,2105,2326,2231,United,59,55,70,CAE,401,3,9
6,11,3,904,856,1050,1025,United,63,25,8,CLT,321,5,38
6,11,3,913,838,1038,1010,United,63,28,35,MHT,418,4,18
6,11,3,1110,1040,1241,1200,United,64,41,30,CLT,321,10,17
6,11,3,1250,1230,1424,1355,United,65,29,20,GSP,383,4,25
6,11,3,9,2205,143,2343,United,65,120,124,MHT,418,5,24
6,11,3,1711,1645,1846,1826,United,65,20,26,BOS,413,5,25
6,11,3,945,924,1121,1056,Delta,66,25,21,DTW,383,14,16
6,11,3,1133,823,1300,957,United,68,183,190,BOS,413,5,14
6,11,3,932,920,1101,1046,American,68,15,12,CLT,321,4,17
6,11,3,1721,1650,1858,1829,United,70,29,31,PWM,494,3,24
6,11,3,759,750,931,932,United,71,-1,9,SAV,515,3,18
6,11,3,2022,1847,2205,2100,Southwest,76,65,95,ATL,533,15,12
6,11,3,1720,1709,1924,1854,United,81,30,11,SAV,515,6,37
6,11,3,1108,1100,1301,1247,Delta,82,14,8,ATL,533,15,16
6,11,3,1629,1540,1704,1635,Southwest,83,29,49,MDW,577,4,8
6,11,3,1442,1423,1545,1537,United,83,8,19,ORD,589,5,35
6,11,3,1006,950,1046,1040,Southwest,86,6,16,MDW,577,5,9
6,11,3,650,635,731,725,Southwest,86,6,15,MDW,577,4,11
6,11,3,2041,2020,2132,2115,Southwest,87,17,21,MDW,577,6,18
6,11,3,1311,1300,1355,1350,Southwest,87,5,11,MDW,577,4,13
6,11,3,905,845,1110,1046,United,88,24,20,JAX,631,8,29
6,11,3,2025,1952,2251,2144,Delta,89,67,33,ATL,533,8,49
6,11,3,2118,2030,2308,2220,Southwest,90,48,48,ATL,533,8,12
6,11,3,1654,1645,1907,1850,United,92,17,9,JAX,631,2,39
6,11,3,842,820,1043,1029,United,97,14,22,MCO,758,3,21
6,11,3,1501,1441,1701,1655,United,98,6,20,MCO,758,3,19
6,11,3,1729,1723,1851,1826,United,111,25,6,BHM,638,4,27
6,11,3,2034,1841,2242,2055,United,111,107,113,MCO,758,2,15
6,11,3,2210,2156,2329,2336,United,120,-7,14,MCI,926,3,16
6,11,3,1905,1858,2054,2103,United,145,-9,7,OKC,1136,4,20
6,11,3,1756,1725,1956,1953,United,150,3,31,IAH,1190,5,25
6,11,3,1242,1232,1452,1451,United,162,1,10,AUS,1297,3,25
6,11,3,1520,1440,1702,1622,United,192,40,40,DEN,1452,9,21
6,11,3,1702,1628,1840,1810,United,193,30,34,DEN,1452,8,17
6,11,3,1736,1724,1939,1915,United,195,24,12,DEN,1452,6,42
6,11,3,2150,2135,2343,2314,United,206,29,15,DEN,1452,8,19
6,11,3,1800,1735,2016,1938,United,217,38,25,ABQ,1628,3,36
6,11,3,1736,1716,1943,1905,American,254,38,20,PHX,1956,5,48
6,11,3,1843,1818,2023,2002,United,255,21,25,PHX,1956,7,18
6,11,3,1757,1735,2017,1945,United,279,32,22,LAS,2066,6,35
6,11,3,1928,1818,2122,2053,United,283,29,70,PDX,2327,2,9
6,11,3,1932,1830,2144,2051,United,288,53,62,SAN,2253,3,21
6,11,3,1757,1740,2045,1956,United,293,49,17,LAX,2288,12,43
6,11,3,1922,1905,2158,2130,United,299,28,17,LAX,2288,20,17
6,11,3,1246,1228,1515,1445,United,304,30,18,LAX,2288,8,17
6,11,3,924,823,1221,1104,United,306,77,61,SEA,2306,6,45
6,11,3,1235,1221,1500,1457,United,307,3,14,SEA,2306,5,13
6,11,3,1704,1650,1953,1915,United,310,38,14,LAX,2288,8,31
6,11,3,1801,1735,2106,2019,United,324,47,26,SEA,2306,3,38
6,11,3,1643,1624,1934,1911,United,329,23,19,SFO,2419,9,13
6,11,3,2000,1950,2247,2237,United,330,10,10,SFO,2419,5,12
6,11,3,1915,1906,2211,2145,United,331,26,9,SMF,2358,4,21
6,11,3,745,705,1045,948,United,340,57,40,SFO,2419,5,15
6,12,4,842,826,928,924,United,25,4,16,MDT,94,5,16
6,12,4,2227,2215,2310,2309,United,26,1,12,MDT,94,3,14
6,12,4,1735,1710,1837,1823,United,28,14,25,PHL,134,17,17
6,12,4,824,818,922,926,United,31,-4,6,PHL,134,6,21
6,12,4,1710,1700,1849,1806,United,32,43,10,PIT,183,7,60
6,12,4,1741,1735,1846,1846,United,40,0,6,RDU,224,4,21
6,12,4,1551,1425,1729,1557,United,42,92,86,EWR,213,16,40
6,12,4,2019,1930,2148,2102,United,43,46,49,EWR,213,25,21
6,12,4,2344,2156,46,2320,United,45,86,108,CLT,321,7,10
6,12,4,2220,2205,2340,2322,United,46,18,15,SYR,296,6,28
6,12,4,1314,1233,1414,1350,United,46,24,41,SYR,296,2,12
6,12,4,1717,1659,1828,1831,United,47,-3,18,EWR,213,6,18
6,12,4,1818,1804,1939,1924,United,47,15,14,CLT,321,8,26
6,12,4,1420,1355,1535,1517,United,48,18,25,CLT,321,6,21
6,12,4,1135,1103,1321,1215,United,49,66,32,EWR,213,21,36
6,12,4,738,645,847,803,United,49,44,53,CLE,288,5,15
6,12,4,1802,1722,1922,1855,United,50,27,40,CLT,321,6,24
6,12,4,1807,1723,1930,1848,United,52,42,44,CLE,288,5,26
6,12,4,1731,1719,1855,1848,United,56,7,12,BDL,326,5,23
6,12,4,931,855,1049,1014,United,57,35,36,BDL,326,6,15
6,12,4,2353,2158,109,2324,United,58,105,115,CAE,401,3,15
6,12,4,1912,1714,2032,1852,United,59,100,118,PVD,372,4,17
6,12,4,1706,1645,1836,1826,United,62,10,21,BOS,413,6,22
6,12,4,1920,1845,2047,2026,United,66,21,35,BOS,413,3,18
6,12,4,1239,1228,1409,1406,Delta,66,3,11,DTW,383,10,14
6,12,4,1008,823,1130,957,United,67,93,105,BOS,413,5,10
6,12,4,2221,2205,2352,2343,United,69,9,16,MHT,418,6,16
6,12,4,857,835,1048,1024,United,81,24,22,ATL,533,9,21
6,12,4,914,836,953,939,United,82,14,38,ORD,589,3,14
6,12,4,804,758,856,901,United,82,-5,6,ORD,589,9,21
6,12,4,1306,1300,1350,1350,Southwest,83,0,6,MDW,577,3,18
6,12,4,1230,1222,1418,1404,United,83,14,8,SAV,515,3,22
6,12,4,2036,2020,2121,2115,Southwest,85,6,16,MDW,577,4,16
6,12,4,1547,1540,1632,1635,Southwest,86,-3,7,MDW,577,4,15
6,12,4,1844,1826,1944,1952,United,86,-8,18,ORD,589,5,29
6,12,4,1745,1713,1850,1839,United,90,11,32,ORD,589,5,30
6,12,4,5,2205,100,2307,United,96,113,120,SPI,657,5,14
6,12,4,1802,1711,2019,1922,Southwest,106,57,51,MCO,758,4,27
6,12,4,2005,1840,2212,2100,Southwest,107,72,85,TPA,810,5,15
6,12,4,2202,2150,21,2359,United,108,22,12,MCO,758,7,24
6,12,4,1854,1745,2114,2009,United,118,65,69,TPA,810,4,18
6,12,4,2215,2156,2344,2336,United,130,8,19,MCI,926,3,16
6,12,4,1742,1724,1941,1910,Delta,143,31,18,MSP,908,4,32
6,12,4,2249,2020,39,2220,American,150,139,149,DFW,1172,7,13
6,12,4,1715,1701,1933,1917,United,152,16,14,IAH,1190,10,36
6,12,4,1941,1855,2152,2114,United,153,38,46,AUS,1297,3,35
6,12,4,2001,1858,2205,2103,United,153,62,63,OKC,1136,6,25
6,12,4,901,847,1112,1058,United,163,14,14,AUS,1297,5,23
6,12,4,1453,1440,1634,1622,United,197,12,13,DEN,1452,7,17
6,12,4,1640,1628,1855,1810,United,200,45,12,DEN,1452,17,38
6,12,4,1205,935,1548,1330,United,201,138,150,STT,1605,7,15
6,12,4,1939,1930,2150,2129,United,205,21,9,DEN,1452,6,40
6,12,4,2202,2135,18,2314,United,224,64,27,DEN,1452,9,23
6,12,4,1742,1735,2005,1945,United,280,20,7,LAS,2066,7,36
6,12,4,1906,1830,2128,2051,United,292,37,36,SAN,2253,3,27
6,12,4,1750,1740,2028,1956,United,293,32,10,LAX,2288,7,38
6,12,4,1922,1905,2240,2130,United,303,70,17,LAX,2288,24,51
6,12,4,1506,1500,1734,1710,American,305,24,6,LAX,2288,5,18
6,12,4,1500,1451,1729,1716,United,308,13,9,LAX,2288,5,16
6,12,4,1701,1650,1928,1915,United,309,13,11,LAX,2288,4,14
6,12,4,2206,2154,52,34,United,323,18,12,SFO,2419,11,12
6,12,4,835,820,1126,1102,United,326,24,15,SFO,2419,6,19
6,12,4,1811,1735,2119,2019,United,338,60,36,SEA,2306,5,25
6,12,4,2022,1950,2337,2237,United,339,60,32,SFO,2419,8,28
6,12,4,1636,1624,1935,1911,United,340,24,12,SFO,2419,5,14
6,13,5,1238,1219,1320,1317,United,24,3,19,MDT,94,3,15
6,13,5,2250,2215,2335,2309,United,27,26,35,MDT,94,5,13
6,13,5,1800,1710,1915,1823,United,33,52,50,PHL,134,7,35
6,13,5,1236,1222,1330,1328,United,36,2,14,ORF,157,3,15
6,13,5,1317,1243,1402,1346,United,36,16,34,ROA,177,4,5
6,13,5,1635,1515,1734,1621,United,37,73,80,ORF,157,4,18
6,13,5,1244,1235,1342,1346,United,37,-4,9,RDU,224,4,17
6,13,5,1917,1813,2020,1929,United,40,51,64,ORF,157,4,19
6,13,5,2215,2200,2313,2309,United,40,4,15,RDU,224,5,13
6,13,5,1453,1425,1654,1557,United,42,57,28,EWR,213,10,69
6,13,5,1618,1457,1724,1608,United,43,76,81,RDU,224,5,18
6,13,5,1305,1233,1408,1350,United,45,18,32,SYR,296,4,14
6,13,5,39,2203,146,2321,United,47,145,156,CLE,288,6,14
6,13,5,2008,1804,2140,1924,United,47,136,124,CLT,321,11,34
6,13,5,2239,2156,2356,2320,United,48,36,43,CLT,321,6,23
6,13,5,1109,1103,1228,1215,United,50,13,6,EWR,213,10,19
6,13,5,1828,1722,2022,1855,United,50,87,66,CLT,321,8,56
6,13,5,2302,2156,19,2317,United,50,62,66,ROC,289,9,18
6,13,5,840,706,1029,829,United,54,120,94,LGA,229,5,50
6,13,5,2200,1723,2326,1848,United,58,278,277,CLE,288,5,23
6,13,5,1318,1227,1433,1356,United,58,37,51,MYR,372,3,14
6,13,5,33,2159,150,2332,United,58,138,154,BOS,413,3,16
6,13,5,1405,1233,1526,1402,United,60,84,92,CAE,401,4,17
6,13,5,1732,1710,1905,1843,United,60,22,22,CAE,401,3,30
6,13,5,1735,1714,1908,1852,United,62,16,21,PVD,372,3,28
6,13,5,1710,1645,1852,1826,United,66,26,25,BOS,413,10,26
6,13,5,2020,1845,2146,2026,United,67,80,95,BOS,413,5,14
6,13,5,2038,2030,2233,2220,Southwest,72,13,8,ATL,533,23,20
6,13,5,2004,1952,2157,2144,Delta,73,13,12,ATL,533,8,32
